No.,Pant,Shirt,Sweater,Towel,T-shirt,Accuracy
479,2.67640004537766,1.9523627156239842,5.4961573555636665e-05,2.4910255136801416,5.577138882170412,99.79166666666667
480,2.6745428422175186,1.9512132669884201,6.567302596576705e-05,2.494523953641905,5.579245420423433,99.7920997920998
481,2.676683638246325,1.9439992432284978,0.00011956154847968936,2.501474981969337,5.591647873479267,99.79253112033194
482,2.677258054332045,1.9409404239138799,0.00014849785135018803,2.5048040733110812,5.596942388700252,99.79296066252587
483,2.6748001928007588,1.9393344196865832,0.00017660590846858124,2.509587459356319,5.599914303516037,99.79338842975206
484,2.676524771963379,1.9385779173576227,0.00017788558897886936,2.508675109750424,5.601117820202907,99.79381443298969
485,2.6772981246271663,1.9393274086455659,0.00016607136582247128,2.5068523678631935,5.599755660528083,99.79423868312757
486,2.6754577752965085,1.9385816565788387,0.00018257076799431998,2.509843091264776,5.601184821647082,99.7946611909651
487,2.6714293204927504,1.936165390184735,0.00023605029170121897,2.517435664279573,5.605705868219619,99.79508196721312
488,2.6635071874565144,1.9381015805714807,0.0002665421218622889,2.52368792583381,5.602917877009289,99.79550102249489
489,2.652832235055133,1.9420980032176633,0.00030804675091103623,2.5303654903419157,5.596782369901061,99.79591836734694
490,2.6489326192355693,1.9422600816404791,0.00034997907444763257,2.5345301092140766,5.596841439604956,99.79633401221996
491,2.64808165931018,1.9434538996633657,0.0003407585125345516,2.5339173968791853,5.594816300735041,99.79674796747967
492,2.6464428507719013,1.9468306339854218,0.00030759510605770984,2.531327681857734,5.589025024837729,99.79716024340772
493,2.6410127590776344,1.9512361731095433,0.00030847681342963026,2.53166635161534,5.581778112164965,99.79757085020243
494,2.6326020409832145,1.9560991825167349,0.0003501887775304208,2.5347971280130426,5.574028478352082,99.79797979797979
495,2.6303349780833187,1.955813517091081,0.00038703343642112944,2.5377387467389885,5.574749008743271,99.79838709677419
496,2.6264195947533517,1.9586355689503552,0.00040460335192988965,2.5384864748514095,5.5701787493851365,99.79879275653923
497,2.6204445860487913,1.9647176650327047,0.0004132368804559663,2.537328914200177,5.560108362931942,99.79919678714859
498,2.6163936587867367,1.9682982975984538,0.00043193472669464335,2.5372713164970717,5.554247702138615,99.79959919839679
499,2.617180000283087,1.9693609414026347,0.00040601183196891353,2.534992617786158,5.552308543328291,99.8
500,2.617062972008891,1.971775404488002,0.0003797686637669646,2.531988670435467,5.548100863137218,99.8003992015968
501,2.6172205260403842,1.9685240011178802,0.00041565955053411756,2.5360357811090544,5.553768606880372,99.800796812749
502,2.6150454011169053,1.9677881496754823,0.00046106128156799925,2.539473718616155,5.55527986076774,99.80119284294234
503,2.612200340396734,1.9686240242581188,0.0004990774943113482,2.541632486483607,5.5541125792748725,99.8015873015873
504,2.6066715190122314,1.9731412982650889,0.0005388926503347599,2.542067612600625,5.5467875191202145,99.8019801980198
505,2.6041611720807056,1.9733891854934038,0.0005828022773017253,2.5446242084291435,5.546626200847944,99.80237154150198
506,2.60739161422544,1.9723106967297774,0.0005364783966808881,2.542325535318409,5.548164787809984,99.80276134122288
507,2.609689175796383,1.9715743746555376,0.0005045112447595464,2.540655222619289,5.549209080214831,99.80314960629921
508,2.614420903241362,1.9707488210363682,0.0004337984943767206,2.5363282331024015,5.55016117537589,99.80353634577604
509,2.6179397035452863,1.9682498383383913,0.0004075695032338813,2.535574406246416,5.554175727133821,99.80392156862746
510,2.6228748145785987,1.964645682821288,0.00037640970601960196,2.5346611833065134,5.559992118418276,99.80430528375733
511,2.6238009047904622,1.9639076679623928,0.00037193378533733685,2.5345721428497487,5.561193190690735,99.8046875
512,2.623908604791417,1.9634378386454745,0.0003764273652161504,2.535062535903939,5.562005452164588,99.80506822612085
513,2.6269023102128566,1.960980936851739,0.00036443201631474603,2.5348726792485534,5.566017015097622,99.80544747081711
514,2.628016399388539,1.961625575136342,0.0003398064002529767,2.532769752593318,5.564779901489568,99.80582524271846
515,2.6262421809616594,1.9649625117199006,0.00032337133555207655,2.5304329834414503,5.559110930132144,99.8062015503876
516,2.6291546989725862,1.966435340310001,0.0002677831271019754,2.525232514268877,5.556265530817274,99.80657640232108
517,2.628407194757955,1.9669432648286098,0.0002719726682218937,2.5254169376637887,5.555448227943394,99.8069498069498
518,2.625806189246261,1.9691620716212899,0.0002827698821527722,2.52547703678311,5.55181951144835,99.8073217726397
519,2.624572881669894,1.9680735567694005,0.0003109886764114883,2.5282806997433114,5.553834724839549,99.8076923076923
520,2.623963980132779,1.9684247260118986,0.00031559226465137315,2.528513777689659,5.553279604636403,99.80806142034548
521,2.620920547294392,1.971574773965738,0.0003248691548577067,2.5278748567655236,5.548074358959709,99.80842911877394
522,2.621347508929695,1.9715527087843032,0.00031906201839840503,2.527420257218933,5.548071930046791,99.80879541108987
